"""remove all non-alphanumeric characters except space from a string `text` and lower it"""	\nre.sub('[^a-zA-Z0-9 ]+', '', text)\n\n	\n     return re.sub(r'[^\w\s]', '', text).lower()	1
File dependend DAG execution. I build a DAG that begins with the download of a file over the SFTPOperator, I save it and proceed with accessing and processing it, with a PythonOperator. I had no issues with this approach at all, till I started to scale up my celery-workers from 1 to 2. Now I run in to the problem of a file that isn't available in both workers. How do I solve it? Do I download the file over the SFTPHook and combine these Tasks? Can I constrain the spread on to different workers? kind regards, CreedsCode 	The logging module's filehandler class and its subclasses watchedfilehandler, rotatingfilehandler, and timedrotatingfilehandler now have an optional delay parameter to their constructors. if delay is true, opening of the log file is opened.	\n  How do I solve it? Do I download the file over the SFTPHook and combine these Tasks?	1
In pygame how can i create a data struct that keeps track of resizing events and the coordinates of objects?. I'm looking to keep my mouse events in sync with my objects after resizing the screen. I'm told I need to create a data structure to keep track of:  Resizing events  New coordinates to match the resize   How can I accomplish this using simple algebraic equations and integrate it into a resize event for accurate updating? 	You can use ttk.windows to display a single window at a time: ttk.windows.windows.set(' ')	' '( ) ) virtual events  this widget generates a  '( ) virtual event after a new tab is selected. ttk. notebook  class tkinter. ttk. notebook  add ( child, * * kw )  adds a new tab to the notebook. if window is currently managed by the notebook but hidden, it is restored to its previous position. see tab options for the list of available options. forget ( tab _ id )  removes the tab	1
The dash_html_components package is deprecated. Please replace `import dash_html_components as html. I am trying to use dash 2.0, I also replaced import style in my all files but the problem is occurring in-dash bootstrap, Is there any method by which I can upgrade dash bootstrap for smoother use in dash 2.0 rather than manually changing.  /home/sarim/Desktop/biz-pulse-vm-20210727T040204Z-001/biz-pulse-vm/venv/lib/python3.8/site-packages/dash_bootstrap_components/_table.py:5:  UserWarning: The dash_html_components package is deprecated. Please replace import dash_html_components as html with from dash import html import dash_html_components as html  /home/sarim/Desktop/biz-pulse-vm-20210727T040204Z-001/biz-pulse-vm/venv/lib/python3.8/site-packages/dash_extensions/enrich.py:7:  UserWarning: The dash_core_components package is deprecated. Please replace import dash_core_components as dcc with from dash import dcc import dash_core_components as dcc 	The xmllib module was added in python 1. 5. 2 as part of the python documentation. The xmllib module was added in python 1. 5. 2 as part of the python documentation. The xmllib module was added in python 1. 5. 2 as part of the python documentation. The xmllib module was added in python 1. 5. 2 as part of the python documentation.	kw = 'name': " quixote ",'version': " 0. 5. 1 ",'description': " a highly pythonic web application framework ", #...  if ( hasattr ( core,'') hasattr ( core,'') hasattr ( core,'') hasattr ( core,'') hasattr ( core,'') hasattr ( core,'') hasat	1
How do you import and use Spark-Koalas in palantir-foundry. How can I -- in Palantir-foundry -- import and use the Koalas: pandas API for Apache Spark open source python package. I know that you can import packages that don't exist through Code Repo and have done this, can I do this same process for Koalas package or do I need to follow another route? 	' 'names in the 1st are not yet available, because the first module is busy importing the 2nd. in this case, if the second module is only used in one function, then the import can easily be moved into that function. by the time the import is called, the first module will have finished initializing, and the second module can do its import.	If you need to create a. pyc file for foo – that is, to create a. pyc file for a module that is not imported – you can do so by using python foo. py as a shell command.	1
lambda function of undertermined number of arguments. I am new to use python for programming. I want to create a function of list without determined number of arguments. My task is as follows: if I input s=5 and idx=[2,3] with numerical values [0.3, 0.7], it means that I have to create a list [t0, t1, 0.3, 0.7, t4]. The list can be treated as a function of three variables t0, t1, and t4. I guess I may need to use *args, but I do not how to do it in general. 	' '* 2 ) this gives you a list that contains 5 lambdas that calculate x * * 2. you might expect that, when called, they would return, respectively, 0, 1, 4, 9, and 16 however, when you actually try you will see that they all return 16: &gt;&gt;&gt; x * * 2 &gt;&gt;&gt; x * * 2 &gt;&gt;&gt; x * * 2 &gt;&gt;&gt	You can use the built-in'':'new - value ','b': 100 &gt;&gt;&gt;'':'new - value ','b': 100 &gt;&gt;&gt;'':'new - value ','b': 100 &gt;&gt;&gt;'':'new - value ','b': 100 &gt;&gt;	1
how to set correct batch_size and steps_per_epoch in keras?. I have 20000 RGB images. I set batch_Size = 1 (due to GPU capacity). So now does it mean the model weights are changing with one-by-one pictures or it depends on the steps_per_epoch? How should I set the steps_per_epoch and epochs for using all of 20000 images to be involved in training in different epochs? 	\n    batch_size = 1 (due to GPU capacity)	The threading module now lets you set the stack size used when new threads are created. The stack_size ( [ * size * ] ) function returns the currently configured stack size, and supplying the optional size parameter sets a new value. Not all platforms support changing the stack size, but windows, posix threading, and os / 2 all do.	1
Do I need a setup.cfg if I have a setup.py?. I use setuptools to build my python package. I was using just a setup.py file, but I added a pyproject.toml in accordance with this tutorial, which appears to have been recently updated to include that file. What I can't tell from that tutorial or this one, is whether I need to have a setup.cfg if I'm still using setup.py, and if so, what should be in it. It does show a file tree with both, but then implies that file structure is only indicative with (for people using primarily setup.cfg)  If you create a setup.py file, this will enable direct interaction with setup.py (which generally should be avoided), and editable installs. This file used to be required, but can be omitted in modern setuptools.  	''simple example : more metadata, and the specification of pure python modules by package, rather than by module. This is important since the distutils consist of a couple of dozen modules split into ( so far ) two packages ; an explicit list of every module would be tedious to generate and difficult to maintain.	' '' : ['data / *. dat'], ) changed in version 3. 1 : all the files that match package _ data will be added to the manifest file if no template is provided. see specifying the files to distribute.	1
Using python to create a ChatBot in GupShup Bot Builder. I'm trying to create a chatbot using gupshup, but I don't have much experience with JS, and for my implementation, it will be easier to code in python, but I'm not finding any material about it. Is it possible to develop a ChatBot with python using GupShup? Thanks 	\n\nYes, it is possible to develop a chatbot with python using GupShup.\n\nSteps to follow:\n\nDownload GupShup Bot Builder.\nInstall GupShup Bot Builder.\nDownload the python code from the GupShup website.\nCopy the downloaded python code to your project directory.\nRun the python code.\n\nSteps to follow:\n\nDownload GupShup Bot Builder.\nInstall GupShup Bot Builder.\nDownload the python code from the GupShup website.\nCopy the downloaded python code to your project directory.\nRun	''in simulated shells, such as those presented by idle and other development environments. This is described in pep 264. ( contributed by michael hudson.) The new license introduced with python 1. 6 wasn ’ t gpl - compatible. this is fixed by some minor textual changes to the 2. 2 license, so it ’ s now legal to embed python inside a gpled program again. Note that python itself is not gpled, but instead is	0
Django remove all default migration. Is there a way to remove all default django migration? My app doesn't use any of the default migration so I think it's a good idea to remove all unused migration 	' '##logrecordfactory ( record _ factory ) this pattern allows different libraries to chain factories together, and as long as they don ’ t overwrite each other ’ s attributes or unintentionally overwrite the attributes provided as standard, there should be no surprises. However, it should be borne in mind that each link in the chain adds run - time overhead to all logging operations, and the technique should only be used when the use of a filter does not provide the desired result.	\n  Is there a way to remove all default django migration?	1
Is it possible to write python code inside Flutter using Android Studio?. I'm working on Flutter project in Android Studio platform and I faced a problem with how to write and run python API code inside my Flutter project without letting it as a backend code in another platform? since when I run my Flutter project that connected with python API code in another platform as a backend using post method, it's worked with the emulator but it does not work with my physical android device. So is there any recommend solution for either the first problem or the second. Thanks. 	bpo - 30389 : adds detection of visual studio 2017 to distutils on windows. bpo - 31358 : zlib is no longer available on windows.	' '##4 : the new os. posix _ spawn added in 3. 7. 0b1 was removed as we are still working on what the api should look like. expect this in 3. 8 instead. bpo - 33475 : fixed miscellaneous bugs in converting annotations to strings and optimized parentheses in the string representation. bpo - 28055 : fix unaligned accesses ( ). bpo - 28055 : fix unaligned accesses (	1
Heikin Ashi without a stock's entire history?. I'm trying to loop through hundreds of stock tickers, calculating the most recent Heikin-Ashi open and close value for each. However, you need the previous HA open and close to calculate the current HA open. Is there any way to do this without having to deal with a stock's entire history? 	\n  Is there any way to do this without having to deal with a stock's entire history?	' 'the window. when shown, this pane freezes the opening lines for block code, such as those beginning with class, def, or if keywords, that would have otherwise scrolled out of view. the size of the pane will be expanded and contracted as needed to show the all current levels of context, up to the maximum number of lines defined in the configure idle dialog ( which defaults to 15 ). if there are no current context lines and the feature is disabled, it will freeze the opening lines for block code, such as those beginning with class, def, or	1
How can I classify a dataset after one-hot encoding the target class?. I want to Classify a dataset with kernel machine. The Target-Class has 5 different values and I want to one-hot encoding it. After that I have 5 Target-Columns. I do the Training 5 times, one time per Target-Column. Now I want to classify a new sample. I classify the Sample 5 times using the 5 Trainig-model I got. At the end I look which Prediction has the maximum value over the 5 predictions and then I classify the sample according to the Class with the maximum prediction. I am not sure that I am doing the right thing. How can I do that in the right way? 	' '( self ) :... return list ( self. keylist )...	You can use es as a base class: es.embody both the data ( attributes ) and code ( methods ) specific to a datatype. es.embody both the data ( attributes ) and code ( methods ) specific to a datatype. a class can be based on one or more other classes, called its base class ( es ). it then inherits the attributes and methods of its base classes. This allows an object model to be successively refined by inheritance. You might have a generic mailbox that provides basic access	1
"""Get the integer location of a key `bob` in a pandas data frame"""	\n\nimport pandas as pd\nimport numpy as np\n\n	\n     return data.index.get_loc(bob)	1
"""append elements of a set `b` to a list `a`"""	\n\nfrom itertools import product\nfrom operator import itemgetter\n\nfrom numpy.lib.stride_tricks import as_strided\nfrom numpy.lib.stride_tricks import as_strided_mask\nfrom numpy.lib.stride_tricks import as_masked_strided\nfrom numpy.lib.stride_tricks import as_masked_mask\nfrom numpy.lib.stride_tricks import as_masked_masked_strided\nfrom numpy.lib.stride_tricks import as	\n[i for i in b]\n	1
How to get word embeddings back from Keras?. Say you create your own custom word embeddings in the process of some arbitrary task, say text classification. How do you get a dictionary like structure of {word: vector} back from Keras? embeddings_layer.get_weights() gives you the raw embeddings...but it's unclear which word corresponds to what vector element. 	''for a pattern. findall ( ) returns a list of matching strings : &gt;&gt;&gt; import re &gt;&gt;&gt; s = '12 drummers drumming, 11 pipers piping, 10 lords a - leaping' &gt;&gt;&gt; s.findall ('12 drummers drumming, 11 pipers piping, 10 lords a - leaping'	\nYou can use the embeddings_layer.get_weights() method to get the weights of the embeddings layer. You can then use the weights to create your own custom word embeddings.\n\nA:\n\nYou can use the embeddings_layer.get_weights() method to get the weights of the embeddings layer. You can then use the weights to create your own custom word embeddings.\n\n	1
Why don't Python packages come with documentation, like R?. When you download a package to R, they always come with the documentation, which is very handy and lets you use the Help panel from RStudio offline. Why is not the same with python packages? Is it not possible to do the same from the Spyder Help panel? You need to be online to access the documentation. 	' '##c object structures slot type typedefs examples supporting cyclic garbage collection controlling the garbage collector state api and abi versioning distributing python modules key terms open source licensing and collaboration installing the tools reading the python packaging user guide how do i...?... choose a name for my project?... create and distribute binary extensions?... install pip in versions of python prior to python 3. 4?... install packages just for the current user?...	' '##group, comp. lang. python, and a mailing list, python - list. the newsgroup and mailing list are gatewayd into each other – if you can read news it ’ s unnecessary to subscribe to the mailing list.''##group, comp. lang. python, and a mailing list, python - list. the newsgroup and mailing list are gatewayd into each other – if you can read news it ’ s unnecessary to subscribe to the	1
How to fill/blur the inside of bounding box in YOLO object detection?. I have used YOLOv4 to detect objects in an image now I want to blur those objects or superimpose black color inside the bounding box. How can I do that using OpenCV or some other library? 	' ') fill the shape drawn after the last call to begin _ fill ( ). whether or not overlap regions for self - intersecting polygons or multiple shapes are filled depends on the operating system graphics, type of overlap, and number of overlaps. for example, the turtle star above may be either all yellow or have some white regions.	\nYou can use the following code to blur the bounding box:\n\nimport cv2\nimport numpy as np\n\nimg = cv2.imread('image.jpg')\n\ngray = cv2.cvtColor(img, cv2.COLOR_BGR2GRAY)\n\nbbox = cv2.boundingRect(gray)\n\nbbox = cv2.minArea(bbox)\n\nbbox = cv2.cvtColor(bbox, cv2.COLOR_BGR2GRAY)\n\nb	1
Why does Google Cloud Compute Engine IP differ from the static one I have reserved?. I have set a static IP address for my Google Cloud Compute Engine. When I go to the network details of the engine, it tells it is 34.88.xx.xx However - when I now run a test python script in the cloud shell, it tells me that the requests comes from an IP that is 34.91.xx.xx It looks like I should not run the script on the Shell but somehow run it in the compute engine. Hard to figure out how that could be done. 	' '##auth objects abstractbasicauthhandler objects proxybasicauthhandler objects httpbasicauthhandler objects proxydigestauthhandler objects httphandler objects httpshandler objects filehandler objects ftphandler objects cacheftphandler objects unknownhandler objects httperrorprocessor objects examples legacy interface urllib. request restrictions urllib. response restrictions urllib. response restrictions urllib. response restrictions urllib. response restrictions urllib. response restrictions urllib. response restrictions urllib. response restrictions urllib.	\nThe IP address of the Compute Engine is not the same as the IP address that you have reserved.\n\nA:\n\nThe IP address of the Compute Engine is not the same as the IP address that you have reserved.\n\nThe IP address of the Compute Engine is 34.88.xx.xx.\n\nThe IP address of the Compute Engine is 34.88.xx.xx.\n\nThe IP address of the Compute Engine is 34.88.xx.xx.\n\nThe IP address of the Compute Engine is 34.88.xx.xx.\n\nThe	1
"""set pythonpath in python script."""	\nsys.path.insert(0, '.')\n\n	\nimport os\nimport sys\nimport inspect\nimport importlib\nimport importlib.util\nimport importlib.machinery\nimport importlib.util\nimport importlib.machinery\nimport importlib.machinery\nimport importlib.util\nimport importlib.machinery\nimport importlib.machinery\nimport importlib.machinery\nimport importlib.machinery\nimport importlib.machinery\nimport importlib.machinery\nimport importlib.machinery\nimport importlib.machinery\nimport importlib.machinery\n	0
How to close chrome manually and do .quit() automatically. My script is in python with selenium is to login automatically on some site and after(i use chrome like any browser), I want when I finish to use chrome (when I close it), automatically close the chromedriver.exe else the chromedriver.exe is all time running. 	' '. if block raises an exception, the _ _ exit _ _ ( type, value, traceback ) is called with the exception details, the same values returned by sys. exc _ info ( ). the method''. if block raises an exception, the _ _ exit _ _ ( type, value, traceback ) is called with the exception details, the same values returned by sys. exc _ info ( ). the method ’ s return value controls whether the exception is	qtwidgets.addhandler is a built-in addhandler that will terminate the qthread when we exit app. abouttoquit. connect ( self. force__ quit ) # lay out all the widgets layout = qtwidgets.qvboxlayout ( self ) layout. addwidget ( self. work _ button ) layout. addwidget ( self. clear _ button ) layout. addwidget ( self. clear _ button ) layout. addwidget ( self. clear _ button )	1
How do built in macros on Emulators work?. I'm building a script to automate some stuff on my Android emulator I'm currently using pyautogui to do it tho it would be nice if there was some sort of way I can directly interact with the emulator without it relying on my mouse I know there's an option using ADB but that requires the android to be rooted a lot of android emulators like Nox, Bluestacks, LDplayer have built-in macros that don't require the device to be rooted. How do these emulators send commands to the emulator is that something I can tap into and send commands through that instead? 	You can use c + + to extend python with c. c + + ''1. extending python with c or c + +  it is quite easy to add new built - in modules to python, if you know how to program in c. such extension modules can do two things that can ’ t be done directly in python : they can implement new built - in object types, and they can call c library functions and system calls.''	_ macros is a list of tuples to define explicitly a list of tuples to undef _ macros a list of tuples to undef explicitly a list of tuples to undef explicitly a list of tuples to undef explicitly a list of tuples to undef explicitly a list of tuples to undef explicitly a list of tuples to undef explicitly a list of tuples to undef explicitly a list of tuples to undef explicitly	1
Can not install cleverhans version 3.1.0. I am trying to install cleverhans verion 3.1.0 but getting following error pip install cleverhans==3.1.0 Note: you may need to restart the kernel to use updated packages. ERROR: Could not find a version that satisfies the requirement cleverhans==3.1.0 (from versions: 2.1.0, 3.0.0, 3.0.0.post0, 3.0.1) ERROR: No matching distribution found for cleverhans==3.1.0 I want to access random_lp_vector method in 3.1.0 version which I am unable to access if I try in 3.0.1 also Is there any option available for adversarial training in the latest version which is 4.0.0 Please kindly help 	The - - user option to python - m pip install will install a package just for the current user, rather than for all users of the system.''the - - user option to python - m pip install will install a package just for the current user, rather than for all users of the system.''the - - user option to python - m pip install will install a package just for the current user, rather than for all users of the system.	python2 - m pip install somepackage # default python 2 python2. 7 - m pip install somepackage # specifically python 2. 7 python3 - m pip install somepackage # default python 3 python3. 4 - m pip install somepackage # default python 3 python3. 4 - m pip install somepackage # default python 3 py	1
How do I get rid of the '$' in the destination folder so I can download Anaconda?. Im trying to download Anaconda on Windows 10 but there is an error in the destination folder due to a '$' . I changed the username on my PC but it still doesn't change on the destination folder. How can I change the '$'? 	You can do this using the built-in installer module.\n\nimport installer\n\n# install without downloading\n\n\ninstallation.py:\n\ninstall installer.py\n\nwith open('your_installer.py', 'w') as f:\n    for i in range(10, 10):\n  ...\n\n	You can use the controlset \ control \ filesystem. this allows the open ( ) function, the os module and most other path functionality to accept and return paths longer than 260 characters. after changing the above option, no further configuration is required. changed in version 3. 6 : support for long paths was enabled in python. 4. 1. 3. installing without ui\nall of the options available in the installer ui can also be specified from the command line, allowing scripted installers to replicate.\n	1
"""view web page content that is generated using angular JS"""	\n\nimport os\nimport json\nimport logging\nimport requests\nimport time\nimport re\nimport urllib\nfrom datetime import datetime\nfrom flask import Flask, request, render_template, redirect, url_for, session, jsonify\nfrom flask_sqlalchemy import SQLAlchemy\nfrom flask_migrate import Migrate\nfrom flask_login import LoginManager, UserMixin, login_user, login_required, logout_user, current_user\nfrom werkzeug.security import generate_password_hash, check_password_hash\nfrom flask_wtf	\nself.response.write(self.angular.toJson(self.data))\nself.response.end()\n\nA:\n	1
"""get a random 4 digit number in python, from 0000-9999"""	\nrandom.randint(0, 99999)\n	\nrandom.randint(0, 9999)\n\n	1
How to run and test a django cloned project from github in visual studio code?. I have cloned a random project and trying to run it in my local system. I am using visual studio code editor. After opening the extracted folder in editor, I have clicked on run. At this point in time, a new chrome browser is getting opened and its showing that the server is down. I tried setting up a virtual environment and by using the command - python manage.py runserver . Even though I am unable to test that project. Could I get some insights to get rid of this issue as early as possible please? 	' '##o - 15308 : add ‘ interrupt execution ’ (  c ) to shell menu. patch by roger serwy, updated by bayard randel. bpo - 27922 : stop idle tests from ‘ flashing ’ gui widgets on the screen. add version to title of idle help window.	You can use the built-in bpo module from the standard library.\n\nimport bpo\n\n#!/usr/bin/env python\nimport urllib\nimport sys\nimport test\n\nclass Test(object):\n    def __init__(self, *args, **kwargs):\n\n   # ...\n\n  def test_test_test(self):\n\n\n  test_tests_test.__init__() will return a new test object.\n\n\nSo, you can do this:\n\ntest_tests = Test()\n\nwith open('test_	1
"""put '..' in the paths that we put in the os.listdir parameter"""	\n         if not self.path:\n             return\n         if self.path[-1] == '..':\n             self.path.pop()\n             self.path.pop()\n             self.path.append('')\n\n     def _get_dirs(self):\n         """get the directories in the path"""\n         if not self.path:\n             return\n         dirs = []\n         for i in range(len(self.path) - 1, -1, -1):\n             dirs.append(self.path[i])\n         return d	\nos.path.join('..', '..')\n\n	1
"""use relative path in Python"""	\n\nimport os\nimport sys\nimport shutil\nimport tempfile\nimport unittest\n\nfrom test import test_support\n\nimport modulefinder\n\n	\nos.path.join(os.path.dirname(__file__), '..', '..', '..')\n\n	1
"""extract string from python list"""	\n\nimport re\nimport sys\nimport os\nimport json\nimport argparse\nimport logging\nimport subprocess\nimport numpy as np\nimport pandas as pd\nfrom tqdm import tqdm\nfrom collections import defaultdict\nfrom itertools import chain\nfrom multiprocessing import Pool\nfrom functools import partial\nfrom pprint import pprint\n\nimport utils\nfrom utils import *\n\nlogger = logging.getLogger(__name__)\n\ndef get_args():\n     parser = argparse.ArgumentParser()\n     parser	\nlist(map(lambda x: x.split('.'), list(map(lambda x: x.split('.'), list(map(lambda x: x.split('.'), list(map(lambda x: x.split('.'), list(map(lambda x: x.split('.'), list(map(lambda x: x.split('.'), list(map(lambda x: x.split('.'), list(map(lambda x: x.split('.'), list(map(lambda x: x.split('.'), list(map(lambda x: x.split	1
"""move values from pandas columns with dicts into new columns containing just the value"""	\ndf.apply(lambda x: {k: v for k, v in x.items() if isinstance(v, dict)}, axis=1)\ndf.apply(lambda x: {k: v for k, v in x.items() if isinstance(v, dict)}, axis=1)\ndf.apply(lambda x: {k: v for k, v in x.items() if isinstance(v, dict)}, axis=1)\ndf.apply(lambda x: {k: v for k, v in x.items() if isinstance(v	\n     df = df.copy()\n     df = df.drop(columns=['index'])\n     df = df.rename(columns={col: f'{col}_value' for col in df.columns})\n     df = df.reset_index(drop=True)\n     return df	1
"""regex, find "n"s only in the middle of string `s`"""	\n     return re.sub(r"(?<=\w)(\w)(?=\w)", "", s)	\nre.findall('(?<=n)(?=n)', s)\n\n	1
Disection of re 're.compile(r"^[a-zA-Z][\w_]{2,23}[^_]$")'. I'm new to python programming and doing some challenges to improve my coding; I encounter the following regular expression: (r^[a-zA-Z][\w_]{2,23}[^_]$). Doing some research, I understand this: r = The expression is a raw string (not sure what this mean entirely) ^[a-zA-Z] = This tells me that the string must start with a letter [\w_]{2,23} = the body of the string from val[2] to val[23] must be alphanumeric [^_]$ = the end must be an underscore If my research is correct, I don't understand why the [\w_] contains an underscore on it. I thought for alphanumerics must be only [\w]. If I'm wrong, help me to clarify it. 	''is neither in a character class or preceded by an unescaped backslash.''s neither in a character class or preceded by an unescaped backslash. for example, here's a re that uses re. verbose ; see how much easier it is to read? charref = re.compile ( r " " " & [ # ] # start of a numeric entity reference ( 0 [ 0 - 7 ] + # octal form | [	' 'has been used to break up the re into smaller pieces, but it's still more difficult to understand than the version using re. verbose. More metacharacters  so far we ’ ve only covered a part of the features of regular expressions. in this section, we ’ ll cover some new metacharacters, and how to use groups to retrieve portions of the text that was matched.''has been used to break up the re into smaller pieces, but it ’ s still more difficult to understand than the	1
"""check the pattern of a column in a dataframe"""	\ndf.columns[df.columns.str.contains('^(\\d+)$')]\n\n	\n\nimport pandas as pd\nimport numpy as np\nimport matplotlib.pyplot as plt\nimport seaborn as sns\nimport re\nimport os\nimport sys\nimport argparse\n\n	1
"""remove all non-alphanumeric characters except space from a string `text` and lower it"""	\n     return re.sub(r'[^\w\s]', '', text).lower()	\n\nimport re\n\nfrom pygments.lexer import Lexer, bygroups, byname, byattributes, byattributes_list, \\n    byattributes_list_item, byattributes_list_item_list, byattributes_list_item_list_item\nfrom pygments.token import Text, Comment, Keyword, Name, Punctuation, Operator, \\n    String, Literal, Generic, Whitespace, Punctuation, NameGroup, NameGroup_List, \\n    NameGroup_List_Item, Name	1
"""Print new line character as `\n` in a string `foo\nbar`"""	\n\nimport re\n\nfrom. import utils\nfrom. import utils.string_utils\nfrom. import utils.string_utils.escape\nfrom. import utils.string_utils.escape_regex\nfrom. import utils.string_utils.escape_regex_re\nfrom. import utils.string_utils.escape_regex_re_re\nfrom. import utils.string_utils.escape_regex_re_re_re	\nprint('foo\nbar')\n	1
"""Remove duplicate words from a string `text` using regex"""	\n     return re.sub(r'(\w)\1+', r'\1', text)	\n\nimport re\n\nfrom collections import defaultdict\n\nfrom. import utils\nfrom. import utils.string_utils\nfrom. import utils.string_utils.regex_utils\nfrom. import utils.string_utils.regex_utils.regex_utils	0
"""open a browser tab after GET and POST requests in python"""	\n\nimport os\nimport sys\nimport urllib.request\nimport webbrowser\n\n	\nurllib.request.urlopen('http://www.google.com')\nurllib.request.urlopen('http://www.google.com')\nurllib.request.urlopen('http://www.google.com')\nurllib.request.urlopen('http://www.google.com')\nurllib.request.urlopen('http://www.google.com')\nurllib.request.urlopen('http://www.google.com')\nurllib.request.urlopen('http://www.google.com')\nur	1
How to disable SQLAlchemy lazy loads on detached instance relationships?. I've developed a JDO-like Fetch Group feature in Python with SQLAlchemy to control the pruning of object graphs for marshalling web service responses. During this process I detach the instances using session.expunge(entity) The issue is that when the JSON marshaller or pydantic accesses an instance attribute relationship which was not loaded yet, even though the instance is detached, the SQLAlchemy lazy loading still kicks in for that attribute and fails because the instance is not bound to a session anymore (obviously): DetachedInstanceError(Parent instance MyClass at 0x1439051f0 is not bound to a Session; lazy load operation of attribute 'relation' cannot proceed) So, my first question, is why are the lazy loaders not disabled when an instance is detached as it doesn't make sense to me. Secondly, if that is a feature, how can I disable or work-around lazy loaders to prevent this error and let the  attribute relationship in question appear None to the marshaller? I have found that setting self.__dict__['relation'] = None helps in some circumstance in fooling the lazy loaders in not kicking in but it does not always work unfortunately... 	In the examples below, “ the attribute ” refers to the attribute whose name is the key of the property in the owner class ’ _ _ dictionary. The attribute is the key of the property in the owner class. The attribute is the key of the property in the owner class. The attribute is the key of the property in the owner class. The attribute is the key of the property in the owner class. The attribute is the key of the property in the owner class. The attribute is the key of the property in the owner class. The attribute is the	The first argument to the callback signifies what kind of operation is to be authorized. The second and third argument will be arguments or none depending on the first argument. The 4th argument is a list of values, which is a list of values. The first argument is a list of values. The second argument is a list of values. The third argument is a list of values. The fourth argument is a list of values. The fourth argument is a list of values. The fourth argument is a list of values. The first argument is a list of values. The first argument is	1
How can I get Custom Payload as string. I have a Dialogflow CX agent that returns a Custom payload. My client is a Python application using the dialogflowcx_v3beta1 SDK to call DetectIntent. The application needs to forward the custom payload in JSON format to another application, but I have been unable to find a way to convert the structured payload to JSON. There is no schema associated with the custom payload, which could be literally any valid JSON, and because it will simply be forwarded to another component, the application has no reason to interpret the content in any way. Is there a way to serialize the custom payload to JSON? 	You can use pickle.dump to dump the pickled object to the open file:\n\nimport pickle\n\nwith open('file.txt', 'r') as f:\n    pickled_object = pickle(f)\n\n\nThen you can dump it to the pickle module.\n	' ')  return the mime part that is the best candidate to be the “ body ” of the message. preferencelist must be a sequence of strings from the set related, html, and plain, and indicates the order of preference for the content type of the part returned. start looking for candidate matches with the object on which the get _ body method is called. if related is not included in preferencelist, consider the root part ( or subpart of the root part ) of any related encountered.	1
"""make an xml file open cv readable"""	\nopen('test.xml', 'r')\n\n	\nimport os\nimport xml.etree.ElementTree as ET\nfrom xml.dom import minidom\nimport cv2\nimport numpy as np\nimport glob\nimport shutil\n\n	0
"""return the number of different values in pandas dataframe as an integer"""	\ndf.apply(lambda x: len(set(x)))\n\n	\n     return len(set(df.values.flatten()))	1
"""find intersection data between series `s1` and series `s2`"""	\ns1.intersection(s2)\n\nA:\n\nYou can use pandas.Series.intersection with a list of Series as the argument:\ns1.intersection(s2, axis=0)\n\nA:\n\nYou can use pandas.Series.intersection with a list of Series as the argument:\ns1.intersection(s2, axis=0)\n\nA:\n\nYou can use pandas.Series.intersection with a list of Series as the argument:\ns1.intersection(s2, axis=0)\n	\ns1.intersection(s2)\ns1.union(s2)\ns1.symmetric_difference(s2)\ns1.difference(s2)\ns1.symmetric_difference(s2)\ns1.symmetric_difference(s2)\ns1.symmetric_difference(s2)\ns1.symmetric_difference(s2)\ns1.symmetric_difference(s2)\ns1.symmetric_difference(s2)\n	1
"""encode `Decimal('3.9')` to a JSON string"""	\n     return json.dumps(decimal_to_json(decimal))	\n\nimport json\n\n	0
"""use Instagram API in Python to upload images to my own account"""	\nrequests.post('https://api.instagram.com/v1/media/{media_id}/upload',\n              json={'media_id': '{media_id}'},\n  `content-type`='multipart/form-data')\n\nI get the following error:\n{'error': 'invalid_request', 'error_description': 'Invalid request'}\n\nA:\n	\nimport requests\nimport json\nurl = 'https://api.instagram.com/v1/users/self/media/recent/?access_token=ACCESS_TOKEN'\nresponse = requests.get(url)\ndata = json.loads(response.text)\nfor media in data['data']:\n    print media['source']\n    print media['owner']['username']\n    print media['owner']['profile_image_url']\n    print media['owner']['full_name']\n    print	1
"""download the latest dataset(.csv) with an automatic Python script from Nasdaq"""	\nos.system('python -m pandas.read_csv file.csv')\n\n	\nimport urllib2\nurl = 'http://www.nasdaq.com/symbol/aapl/historical'\nresponse = urllib2.urlopen(url)\ndata = response.read()\nwith open('aapl.csv', 'w') as f:\n    f.write(data)\nprint 'Downloaded aapl.csv'\n	1
"""stop asking for input after reaching a specific amount of elements in a list"""	\nlist(itertools.islice(it, len(it)))\n\n	\nimport random\nrandom.sample(range(1, 100), 10)\nrandom.sample(range(1, 100), 10)\nrandom.sample(range(1, 100), 10)\nrandom.sample(range(1, 100), 10)\nrandom.sample(range(1, 100), 10)\nrandom.sample(range(1, 100), 10)\nrandom.sample(range(1, 100), 10)\nrandom.sample(range(1, 100), 10)\nrandom.sample(range(1, 100), 10)\nrandom.sample(range(1	1
